episode,epsilon,loss,assign,charge,noop,cost_per_order,success_rate,ontime_rate,energy_per_order,n_delivered,n_dropped,depletion_events,episode_return
39,0.05,10.300335483786501,124,36,2,2.193844036697265,0.8934426229508197,0.8807339449541285,0.27182568807341195,109.0,13.0,0.0,1330.8509999999999
40,0.05,10.816873370623979,139,40,4,3.644508928571447,0.8296296296296296,0.6696428571428571,0.27754464285716124,112.0,23.0,0.0,1086.7750000000003
41,0.05,10.037655477266053,143,40,2,2.0827460317460487,0.9,0.7777777777777778,0.25655555555557247,126.0,14.0,0.0,1487.554000000001
42,0.05,10.612764430690456,143,36,6,3.93848214285716,0.8175182481751825,0.6785714285714286,0.26973214285715985,112.0,25.0,0.0,1058.83
43,0.05,10.587241980608772,129,38,3,0.4412396694215057,0.9918032786885246,0.8842975206611571,0.2635537190082825,121.0,1.0,0.0,1691.5800000000004
44,0.05,11.050221665339036,135,40,1,2.398393162393181,0.8863636363636364,0.7948717948717948,0.2727521367521553,117.0,15.0,0.0,1354.3780000000002
45,0.05,10.490445005830633,146,38,5,4.869526785714306,0.7777777777777778,0.7053571428571429,0.28470535714287665,112.0,32.0,0.0,969.5630000000001
46,0.05,11.127067805730809,136,34,1,6.270737373737392,0.7226277372262774,0.7373737373737373,0.2949797979798161,99.0,38.0,0.0,734.1869999999999
47,0.05,10.718822836875916,135,40,1,1.9279750000000173,0.9090909090909091,0.8333333333333334,0.2713083333333507,120.0,12.0,0.0,1468.6330000000012
48,0.05,11.417857428890976,154,40,5,2.904346456692931,0.8523489932885906,0.937007874015748,0.25159055118112006,127.0,22.0,0.0,1496.0980000000006
49,0.05,11.25888747260684,130,38,0,1.0291083333333517,0.96,0.8333333333333334,0.26660833333335165,120.0,5.0,0.0,1576.507000000001
