episode,reward,cost_per_order
0,-249.7910000000001,0
1,-137.86800000000005,0
2,-86.73199999999994,0
3,-318.0160000000001,0
4,-292.384,0
5,-248.88000000000005,0
6,-1330.3309999999997,0
7,-14.959000000000032,0
8,-559.2090000000001,0
9,-94.38400000000004,0
10,-184.70500000000013,0
11,-108.12899999999999,0
12,-108.37700000000002,0
13,-326.1410000000001,0
14,-169.5379999999998,0
15,-168.246,0
16,-355.9409999999999,0
17,-57.656000000000034,0
18,-233.7470000000001,0
19,-274.39500000000004,0
20,-190.55599999999993,0
21,-965.7420000000001,0
22,-349.245,0
23,-309.4260000000001,0
24,-394.0799999999999,0
25,-326.48199999999997,0
26,-87.77799999999996,0
27,-440.87799999999993,0
28,-401.2900000000001,0
29,-185.14999999999986,0
30,-515.8420000000006,0
31,-521.8200000000004,0
32,-108.65499999999986,0
33,-174.74999999999986,0
34,-377.9009999999999,0
35,-36.630000000000294,0
36,-260.0250000000001,0
37,-560.6040000000005,0
38,28.76300000000004,0
39,-413.39700000000005,0
40,-11.436999999999927,0
41,-1377.9159999999977,0
42,-217.37300000000005,0
43,-480.55,0
44,-201.85699999999989,0
45,-701.357,0
46,-184.58300000000006,0
47,-151.895,0
48,-363.86200000000014,0
49,-379.33199999999994,0
50,-139.62600000000003,0
51,-761.1770000000002,0
52,-339.7550000000001,0
53,-318.0660000000001,0
54,-259.512,0
55,-35.97900000000017,0
56,46.37699999999998,0
57,-108.29300000000009,0
58,-166.79899999999978,0
59,-636.2640000000005,0
60,-407.29499999999996,0
61,-34.33800000000007,0
62,-89.32800000000005,0
63,-581.7200000000006,0
64,-108.71300000000005,0
65,-152.69900000000015,0
66,-197.463,0
67,11.049999999999983,0
68,-799.1639999999989,0
69,-164.42299999999983,0
70,-148.5510000000001,0
71,-206.16999999999985,0
72,141.87200000000016,0
73,-525.96,0
74,-321.18499999999995,0
75,-243.4099999999999,0
76,-204.4510000000001,0
77,-492.92000000000064,0
78,19.57799999999969,0
79,-396.2729999999997,0
80,-26.58200000000008,0
81,-55.10500000000019,0
82,-93.68100000000011,0
83,-123.28599999999997,0
84,-251.09100000000007,0
85,-215.90800000000007,0
86,11.681999999999732,0
87,-210.34300000000007,0
88,-84.65599999999998,0
89,-538.0020000000001,0
90,-463.79700000000093,0
91,-219.73099999999988,0
92,-249.94299999999942,0
93,-169.55299999999994,0
94,-308.789,0
95,-469.60400000000004,0
96,-124.79400000000018,0
97,-554.6030000000009,0
98,-309.3770000000004,0
99,-491.45000000000016,0
100,-144.69800000000015,0
101,-185.0169999999999,0
102,-410.25400000000013,0
103,-116.57099999999971,0
104,-214.9140000000002,0
105,-1172.6209999999974,0
106,-108.32999999999984,0
107,-243.88600000000002,0
108,-138.4720000000001,0
109,-385.22000000000037,0
110,-403.6940000000001,0
111,-466.9850000000001,0
112,-604.2790000000002,0
113,-279.0,0
114,-387.84500000000037,0
115,-131.16100000000012,0
116,-167.3520000000002,0
117,-176.53400000000002,0
118,-93.33800000000019,0
119,-255.32800000000017,0
120,42.511000000000564,0
121,-180.12300000000022,0
122,-1458.4009999999964,0
123,-502.84800000000007,0
124,-658.1740000000004,0
125,-879.0789999999988,0
126,-260.0369999999996,0
127,-442.8470000000001,0
128,-23.38800000000012,0
129,-263.6309999999999,0
130,-517.4279999999999,0
131,-475.3440000000002,0
132,-616.7330000000006,0
133,-295.825,0
134,-407.83600000000047,0
135,-596.0250000000003,0
136,-700.3880000000001,0
137,-134.24099999999953,0
138,-1364.336999999998,0
139,-1186.6189999999995,0
140,-278.837,0
141,-820.6239999999989,0
142,-196.0819999999999,0
143,-1325.5289999999998,0
144,-199.66000000000005,0
145,-275.33100000000013,0
146,-368.0520000000004,0
147,13.116999999999905,0
148,-324.55999999999995,0
149,-62.350999999999814,0
150,-97.9230000000002,0
151,38.88899999999998,0
152,-347.861,0
153,-335.51099999999997,0
154,-309.373,0
155,-752.5010000000001,0
156,-243.452,0
157,-496.45100000000036,0
158,-875.8409999999998,0
159,-225.54399999999978,0
160,-287.15899999999993,0
161,-109.64100000000029,0
162,-180.68500000000006,0
163,-819.2210000000002,0
164,-177.1700000000002,0
165,-504.8950000000002,0
166,-402.18400000000156,0
167,-439.9850000000001,0
168,-1257.289999999997,0
169,-757.3230000000008,0
170,-602.8220000000002,0
171,-588.0240000000003,0
172,-530.4370000000007,0
173,-241.15000000000003,0
174,-70.67499999999981,0
175,-268.2939999999998,0
176,-393.2019999999998,0
177,-459.9360000000007,0
178,-364.90699999999987,0
179,-1184.5670000000002,0
180,-54.602999999999945,0
181,-1054.025999999999,0
182,-185.72600000000006,0
183,5.363999999999933,0
184,-718.533,0
185,-431.99700000000007,0
186,-173.14500000000027,0
187,62.95700000000007,0
188,-1105.4990000000003,0
189,-898.1199999999994,0
190,-404.3379999999998,0
191,-230.64400000000015,0
192,-693.8170000000001,0
193,-232.08199999999974,0
194,-843.4129999999996,0
195,-63.5150000000001,0
196,-452.0820000000001,0
197,-20.62999999999981,0
198,-733.1779999999999,0
199,-839.7050000000006,0
200,-266.68799999999993,0
201,-309.76400000000035,0
202,-85.93799999999996,0
203,-149.0630000000001,0
204,-147.25799999999995,0
205,-434.007,0
206,-597.0590000000001,0
207,-873.0829999999993,0
208,-306.2219999999995,0
209,-139.44,0
210,-140.67200000000005,0
211,-371.4699999999998,0
212,-602.0790000000003,0
213,-750.4989999999999,0
214,97.40700000000004,0
215,-78.79600000000005,0
216,-67.9639999999999,0
217,-599.0220000000013,0
218,-208.0130000000001,0
219,-366.7099999999999,0
220,-387.9259999999999,0
221,-125.56799999999994,0
222,-218.33499999999947,0
223,-180.55299999999983,0
224,-273.26399999999995,0
225,-253.57500000000022,0
226,-1023.7219999999988,0
227,-180.70400000000012,0
228,-161.57500000000002,0
229,-190.876,0
230,-406.47100000000023,0
231,-220.87899999999973,0
232,-63.439000000000064,0
233,-445.54999999999984,0
234,-89.05099999999993,0
235,-345.70700000000005,0
236,-1315.5379999999975,0
237,-720.2529999999997,0
238,13.03700000000046,0
239,-280.9150000000001,0
240,-153.6160000000002,0
241,-349.46900000000005,0
242,-703.1980000000004,0
243,-131.23899999999978,0
244,-723.5709999999996,0
245,-99.08000000000008,0
246,-776.2180000000008,0
247,-984.2819999999992,0
248,-188.4310000000001,0
249,-372.21100000000035,0
250,-1184.4829999999984,0
251,-209.45400000000015,0
252,-35.08899999999983,0
253,-835.3220000000007,0
254,-459.69600000000014,0
255,-257.4770000000002,0
256,-689.2200000000004,0
257,159.7790000000008,0
258,-1258.4260000000002,0
259,-184.19399999999996,0
260,-469.8170000000002,0
261,-132.98200000000006,0
262,-334.5670000000001,0
263,-521.0680000000004,0
264,-292.55599999999987,0
265,-154.98999999999972,0
266,-1058.2759999999992,0
267,-457.7570000000005,0
268,-504.77400000000057,0
269,-782.5410000000004,0
270,-432.8010000000007,0
271,-27.595999999999634,0
272,-124.05900000000022,0
273,-194.58100000000005,0
274,-1008.0789999999984,0
275,-291.83400000000006,0
276,-422.47500000000014,0
277,-294.949,0
278,-327.80099999999993,0
279,-181.77099999999982,0
280,-674.5640000000001,0
281,-514.1460000000006,0
282,-364.51800000000014,0
283,-114.22599999999993,0
284,-355.67000000000036,0
285,-286.936,0
286,85.7759999999999,0
287,-403.2979999999999,0
288,-340.10399999999936,0
289,-160.31900000000016,0
290,-843.0680000000007,0
291,-605.6750000000005,0
292,-269.67399999999986,0
293,-433.7890000000001,0
294,-400.3890000000001,0
295,-330.36,0
296,-371.568,0
297,-430.33899999999994,0
298,-871.9839999999987,0
299,-339.98,0
300,-898.1829999999985,0
301,-266.75,0
302,-1503.188999999998,0
303,287.54499999999905,0
304,-49.311999999999784,0
305,-1291.7749999999976,0
306,-442.70099999999974,0
307,-236.56899999999996,0
308,-207.58199999999994,0
309,-514.1420000000002,0
310,-472.6490000000006,0
311,-1231.623999999999,0
312,-606.7870000000001,0
313,-78.3520000000004,0
314,-605.1290000000005,0
315,-258.135,0
316,-375.88700000000057,0
317,-379.328,0
318,-310.683,0
319,-397.8690000000004,0
320,-138.914,0
321,-139.55400000000006,0
322,-798.4259999999991,0
323,-433.65599999999995,0
324,-144.11899999999991,0
325,-414.18299999999977,0
326,-535.6010000000001,0
327,-360.0300000000001,0
328,-224.0729999999998,0
329,-571.8940000000002,0
330,-191.5800000000001,0
331,-628.307000000001,0
332,-622.0660000000009,0
333,-1105.9639999999986,0
334,-140.75999999999965,0
335,-377.6970000000002,0
336,-779.9340000000001,0
337,-1004.5099999999998,0
338,-1356.9429999999984,0
339,-52.43599999999997,0
340,-214.63999999999987,0
341,-187.272,0
342,-341.68399999999974,0
343,-300.291,0
344,-842.9849999999993,0
345,-341.4849999999998,0
346,-191.30999999999995,0
347,-106.326,0
348,-395.033,0
349,-135.09600000000012,0
350,-316.906,0
351,-386.79299999999984,0
352,-253.74899999999997,0
353,-644.0500000000006,0
354,-636.7870000000005,0
355,-506.6930000000002,0
356,-550.5230000000006,0
357,-542.2210000000002,0
358,-406.2060000000001,0
359,-467.0850000000001,0
360,-1071.2579999999996,0
361,-590.9220000000006,0
362,-371.42499999999995,0
363,-798.0889999999997,0
364,-197.35599999999965,0
365,-202.22100000000006,0
366,-1256.8899999999994,0
367,-538.7840000000003,0
368,-146.88800000000023,0
369,-860.519,0
370,-775.02,0
371,-588.972,0
372,-751.241999999999,0
373,-353.48199999999997,0
