episode,epsilon,loss,assign,charge,noop,cost_per_order,success_rate,ontime_rate,energy_per_order,n_delivered,n_dropped,depletion_events,episode_return
24,0.08976117912197351,5.891889429354405,123,40,19,1.663181818181836,0.9166666666666666,0.9636363636363636,0.27500000000001784,110.0,10.0,0.0,1446.86
25,0.08219796711026581,5.978311886841601,129,41,6,3.7807899159664045,0.815068493150685,0.8739495798319328,0.26650420168069044,119.0,27.0,0.0,1260.0259999999998
26,0.07512159468943949,6.476374242040846,130,40,10,3.1254132231405136,0.8461538461538461,0.8512396694214877,0.26590909090910886,121.0,22.0,0.0,1346.7250000000004
27,0.06868876720058065,6.08237244430201,123,42,14,2.6016470588235485,0.8686131386861314,0.9159663865546218,0.26635294117648967,119.0,18.0,0.0,1425.2640000000001
28,0.06243099069322161,6.092695928993026,144,40,7,5.527219512195138,0.7454545454545455,0.8211382113821138,0.27112195121952803,123.0,42.0,0.0,1055.0820000000006
29,0.057342412933519445,6.24897152115317,125,41,4,1.1998655462185048,0.9444444444444444,0.9243697478991597,0.26205042016808466,119.0,7.0,0.0,1597.1760000000004
30,0.05209226809831423,6.563558001071215,132,44,16,3.8762413793103625,0.8111888111888111,0.896551724137931,0.2814137931034662,116.0,27.0,0.0,1230.1960000000001
31,0.05,6.5710693633484984,124,41,2,2.5709051724138114,0.8721804511278195,0.9051724137931034,0.27176724137932856,116.0,17.0,0.0,1386.7550000000003
32,0.05,6.622011473599602,122,43,5,4.356824561403528,0.7916666666666666,0.8508771929824561,0.2831403508772118,114.0,30.0,0.0,1128.2720000000006
33,0.05,6.893264952031049,127,45,4,0.7996250000000157,0.967741935483871,0.95,0.2546250000000157,120.0,4.0,0.0,1674.0050000000015
34,0.05,6.769984146792018,122,43,2,2.4870176991150634,0.875968992248062,0.8938053097345132,0.2808230088495766,113.0,16.0,0.0,1353.9470000000006
35,0.05,6.314342750667852,125,44,8,2.647307692307711,0.8666666666666667,0.9401709401709402,0.27465811965813824,117.0,18.0,0.0,1410.1850000000002
36,0.05,6.339407989887592,131,43,9,5.328453781512623,0.7531645569620253,0.8739495798319328,0.26878991596640506,119.0,39.0,0.0,1075.8239999999998
37,0.05,6.79862163407462,129,45,1,1.831616666666684,0.9090909090909091,0.925,0.27161666666668405,120.0,12.0,0.0,1535.1959999999997
38,0.05,6.240269633495447,121,43,1,3.3784464285714475,0.835820895522388,0.8571428571428571,0.28112500000001883,112.0,22.0,0.0,1221.604000000001
39,0.05,6.443693468647618,117,36,2,2.949174757281571,0.8512396694214877,0.941747572815534,0.279271844660212,103.0,18.0,0.0,1211.215
40,0.05,6.890139885116041,127,41,3,3.056200000000018,0.8518518518518519,0.8608695652173913,0.2709826086956702,115.0,20.0,0.0,1293.5070000000005
41,0.05,6.687118165116561,129,53,8,3.5132352941176648,0.8263888888888888,0.8823529411764706,0.2745798319327908,119.0,25.0,0.0,1296.8449999999998
42,0.05,7.041591041816209,127,39,1,3.8923783783783956,0.8102189781021898,0.8738738738738738,0.2725585585585758,111.0,26.0,0.0,1162.9360000000001
43,0.05,6.655732372945005,126,47,3,1.3865913043478446,0.9349593495934959,0.9130434782608695,0.2744173913043664,115.0,8.0,0.0,1515.5120000000013
44,0.05,7.1814722801957815,124,42,2,2.306589743589762,0.8863636363636364,0.8632478632478633,0.2749658119658304,117.0,15.0,0.0,1405.1089999999997
45,0.05,6.372145070868023,135,40,2,3.089655737704936,0.8472222222222222,0.8524590163934426,0.25932786885247655,122.0,22.0,0.0,1363.0420000000008
46,0.05,6.6262918898144605,115,44,0,4.674742857142874,0.7777777777777778,0.8476190476190476,0.27950476190477913,105.0,30.0,0.0,1004.1520000000002
47,0.05,7.316452500479562,129,44,2,2.897736842105281,0.8571428571428571,0.8947368421052632,0.28721052631580746,114.0,19.0,0.0,1319.638
48,0.05,6.827446673835456,131,44,4,3.3848114754098546,0.8299319727891157,0.9344262295081968,0.26186065573772366,122.0,25.0,0.0,1377.0129999999988
49,0.05,7.433371846335275,129,43,3,1.63313445378153,0.9224806201550387,0.907563025210084,0.27431092436976534,119.0,10.0,0.0,1535.6270000000006
