episode,reward,cost_per_order
0,-55.188,0
1,-20.051000000000016,0
2,-265.05499999999995,0
3,-63.251999999999896,0
4,-362.94399999999996,0
5,-52.96599999999985,0
6,-263.956,0
7,-939.264,0
8,-271.16499999999996,0
9,-760.467,0
10,-1539.7729999999992,0
11,-341.20399999999984,0
12,-234.69100000000003,0
13,-103.51600000000019,0
14,-235.22699999999986,0
15,-83.24600000000005,0
16,-175.2089999999999,0
17,-236.209,0
18,-272.48900000000003,0
19,-109.20300000000006,0
20,-272.2209999999999,0
21,-783.4120000000003,0
22,-43.35599999999991,0
23,-714.3490000000002,0
24,-138.77500000000012,0
25,-591.681,0
26,-158.62600000000003,0
27,-692.7730000000008,0
28,26.109000000000066,0
29,-432.5489999999999,0
30,-180.54799999999992,0
31,-143.18600000000004,0
32,-136.39600000000002,0
33,-289.90500000000003,0
34,-56.47400000000009,0
35,-856.8959999999998,0
36,-207.01999999999984,0
37,-275.408,0
38,-122.01800000000001,0
39,-182.34799999999996,0
40,-10.11699999999999,0
41,-554.3729999999999,0
42,-353.4430000000001,0
43,-169.18299999999982,0
44,122.83800000000016,0
45,-562.6279999999998,0
46,-22.161,0
47,-120.09599999999999,0
48,-730.0289999999991,0
49,-198.95000000000033,0
50,-122.84799999999998,0
51,-370.4530000000001,0
52,-560.4800000000002,0
53,-490.8290000000001,0
54,-206.9450000000002,0
55,-249.99099999999999,0
56,-93.84599999999988,0
57,-109.48199999999981,0
58,-254.30200000000008,0
59,-831.8429999999997,0
60,-271.97799999999995,0
61,-32.46799999999982,0
62,-526.6839999999999,0
63,-205.976,0
64,-109.93300000000005,0
65,-36.51599999999991,0
66,-227.11000000000007,0
67,-241.327,0
68,-732.7899999999998,0
69,-381.84500000000037,0
70,-264.76800000000014,0
71,-264.688,0
72,-30.722999999999672,0
73,-399.65999999999985,0
74,-110.09599999999983,0
75,-351.50599999999963,0
76,-350.13700000000006,0
77,-100.5420000000001,0
78,-259.40200000000004,0
79,-82.59700000000024,0
80,-451.6170000000002,0
81,-902.7279999999998,0
82,-181.11700000000005,0
83,-490.45100000000025,0
84,-274.49199999999996,0
85,-370.8859999999999,0
86,-139.61099999999996,0
87,-729.4289999999993,0
88,-550.7480000000002,0
89,-215.0660000000001,0
90,-40.240000000000336,0
91,-299.2090000000001,0
92,-207.35100000000003,0
93,-1329.1969999999983,0
94,-153.47499999999994,0
95,-227.18500000000017,0
96,-243.78400000000022,0
97,-816.5,0
98,-288.27200000000005,0
99,-79.22900000000011,0
100,-115.4510000000001,0
101,-259.83900000000006,0
102,49.121000000000095,0
103,-130.27800000000016,0
104,-287.034,0
105,-183.825,0
106,-147.47000000000025,0
107,-419.46500000000015,0
108,-680.6240000000004,0
109,-228.519,0
110,-108.5979999999999,0
111,-770.6660000000005,0
112,-796.7299999999998,0
113,-287.8260000000001,0
114,61.50299999999977,0
115,-1056.151999999999,0
116,-212.10100000000003,0
117,-427.27700000000004,0
118,-504.3780000000009,0
119,-417.8780000000004,0
120,-733.2229999999996,0
121,-301.2010000000001,0
122,-319.2419999999999,0
123,-634.8709999999998,0
124,-370.2839999999999,0
125,-304.12399999999997,0
126,-121.67900000000002,0
127,-524.249,0
128,-213.91999999999996,0
129,-636.1430000000005,0
130,-258.04599999999994,0
131,-176.38300000000004,0
132,-756.2289999999992,0
133,-225.921,0
134,-195.24999999999991,0
135,-369.02499999999964,0
136,-129.27000000000007,0
137,-625.2530000000005,0
138,-726.0210000000003,0
139,-623.6190000000005,0
140,-370.2089999999999,0
141,-736.9209999999996,0
142,-230.43500000000006,0
143,-1233.5879999999984,0
144,-240.61700000000002,0
145,-844.7100000000011,0
146,-1451.6879999999949,0
147,-12.537000000000063,0
148,-46.200000000000074,0
149,-197.56700000000035,0
150,-1140.6799999999967,0
151,-403.7979999999999,0
152,-733.0509999999994,0
153,-1119.214999999999,0
154,-1035.4879999999994,0
155,-159.51599999999988,0
156,-248.96999999999986,0
157,-206.04500000000002,0
158,-815.2299999999987,0
159,-110.17400000000002,0
160,-143.73499999999993,0
161,-73.84700000000016,0
162,-423.9660000000008,0
163,-389.23699999999997,0
164,-628.835,0
165,-568.0720000000001,0
166,-413.922,0
167,-137.64599999999996,0
168,-146.10700000000006,0
169,-414.6409999999999,0
170,-182.7129999999999,0
171,-371.35400000000004,0
172,-143.59299999999982,0
173,-971.1559999999986,0
174,-476.7420000000002,0
175,-792.7330000000002,0
176,-695.8390000000004,0
177,-450.901,0
178,-199.76199999999997,0
179,-347.304,0
180,-363.4660000000003,0
181,-368.303,0
182,-563.6980000000008,0
183,-367.4220000000006,0
184,-527.9780000000009,0
185,-1120.1389999999983,0
186,-384.98799999999983,0
187,-429.88200000000074,0
188,-697.9240000000001,0
189,-1129.4489999999983,0
190,-1075.1959999999988,0
191,-468.9440000000001,0
192,-248.19699999999983,0
193,-168.1249999999997,0
194,-97.22199999999998,0
195,-648.8740000000006,0
196,-237.30800000000005,0
197,-562.8580000000003,0
198,-943.9529999999988,0
199,-519.9970000000008,0
200,-1462.4929999999968,0
201,-46.27399999999989,0
202,-560.5620000000009,0
