episode,reward,cost_per_order
118,-960.675999999999,0
119,-78.32799999999992,0
120,-189.90599999999984,0
121,-400.8190000000011,0
122,-354.10699999999997,0
123,-85.92499999999976,0
124,-170.95899999999983,0
125,-585.8859999999999,0
126,-311.10699999999997,0
127,-1184.3389999999981,0
128,-350.4289999999999,0
129,-439.413,0
130,-781.7079999999993,0
131,-958.7220000000007,0
132,-160.16300000000012,0
133,-927.5279999999999,0
134,-114.01000000000009,0
135,-242.03800000000012,0
136,-619.8910000000001,0
137,-225.79000000000008,0
138,-142.49000000000004,0
139,-134.95500000000007,0
140,-399.69700000000023,0
141,-264.476,0
142,-145.55099999999993,0
143,-305.986,0
144,-48.19099999999992,0
145,-767.6679999999998,0
146,-189.59800000000035,0
147,-458.7780000000006,0
148,-198.52099999999996,0
149,-142.43200000000013,0
150,-275.7030000000002,0
151,-421.5960000000001,0
152,-316.5050000000001,0
153,-314.13,0
154,-93.38,0
155,-189.96299999999988,0
156,-168.31000000000006,0
157,-528.1200000000001,0
158,-83.45499999999998,0
159,-497.0990000000001,0
160,-153.50800000000012,0
161,-145.61,0
162,-354.0289999999997,0
163,-33.423000000000044,0
164,-111.64600000000007,0
165,-1036.12,0
166,-544.2320000000007,0
167,-73.56400000000002,0
168,-436.922,0
169,-48.997000000000114,0
170,-164.37899999999988,0
171,-138.54200000000014,0
172,-158.79000000000002,0
173,-83.578,0
174,-209.61999999999995,0
175,-78.21599999999995,0
176,-34.313000000000116,0
177,-123.81700000000009,0
178,-84.34,0
179,-75.2390000000002,0
180,-244.19499999999988,0
181,-99.99099999999999,0
182,-48.32200000000001,0
183,-661.0350000000001,0
184,-198.56599999999997,0
185,-225.91199999999998,0
186,-226.302,0
187,-153.298,0
188,-48.207000000000136,0
189,-484.75900000000024,0
190,-289.183,0
191,-69.39000000000006,0
192,-182.06400000000008,0
193,-649.3900000000008,0
194,-99.8660000000001,0
195,-167.52999999999986,0
196,-280.0880000000002,0
197,-63.35900000000001,0
198,-249.83600000000007,0
199,-123.275,0
200,-68.75699999999998,0
201,-104.55200000000016,0
202,-125.08799999999972,0
203,-123.35300000000005,0
204,-188.64500000000004,0
205,-205.07400000000015,0
206,-355.3220000000001,0
207,-189.83999999999997,0
208,-250.59399999999997,0
209,-317.2740000000001,0
210,-68.2510000000003,0
211,-284.899,0
212,-168.23000000000002,0
213,-60.2120000000002,0
214,-302.1090000000002,0
215,-168.97499999999994,0
216,-423.9800000000005,0
217,-129.37100000000007,0
218,-159.22599999999994,0
219,-301.3379999999999,0
220,-293.68699999999995,0
221,-766.8839999999994,0
222,-145.6280000000001,0
223,-214.11300000000003,0
224,-280.4830000000003,0
225,-759.8949999999998,0
226,-466.9329999999998,0
227,-276.153,0
228,-264.0459999999998,0
229,-168.4599999999999,0
230,-265.6539999999998,0
231,-210.25299999999993,0
232,-586.6769999999999,0
233,-467.40200000000004,0
234,-1382.573999999999,0
235,-68.00600000000017,0
236,-1287.2069999999985,0
237,-159.846,0
238,-424.376,0
239,-385.19,0
240,-142.41500000000013,0
241,-960.755999999998,0
242,-385.10199999999975,0
243,-737.5289999999989,0
244,-364.222,0
245,-75.31099999999982,0
246,-414.1780000000001,0
247,-399.3390000000001,0
248,-515.4520000000001,0
249,-436.9200000000002,0
250,-1100.961999999998,0
251,-220.75400000000016,0
252,-194.97299999999998,0
253,-426.39000000000016,0
254,-540.8270000000006,0
255,-352.0550000000004,0
256,-630.8560000000001,0
257,-806.0209999999998,0
258,-129.12199999999999,0
259,-324.85100000000017,0
260,-347.52600000000007,0
261,-316.1229999999999,0
262,-701.732,0
263,-301.18499999999995,0
264,-329.279,0
265,-284.08000000000004,0
266,-308.9119999999999,0
267,-1061.512999999999,0
268,-197.3970000000001,0
269,-406.10299999999995,0
270,-379.359,0
271,-309.4530000000001,0
272,-224.65799999999996,0
273,-400.33200000000016,0
274,-636.6540000000001,0
275,-763.088,0
276,-412.02899999999994,0
277,-261.6930000000003,0
278,-348.56800000000004,0
279,-350.3059999999999,0
280,-429.20399999999995,0
281,-811.654,0
282,-225.336,0
283,-435.34199999999987,0
284,-533.3590000000006,0
285,-340.688,0
286,-436.97500000000065,0
287,-114.62399999999997,0
288,-145.09200000000018,0
289,-348.6349999999999,0
290,-389.532,0
291,-235.50600000000003,0
292,-124.07900000000004,0
293,-250.24399999999994,0
294,-504.75500000000005,0
295,-249.51600000000002,0
296,-346.6129999999998,0
297,-926.6629999999994,0
298,-340.2339999999999,0
299,-166.0020000000001,0
300,-1206.1149999999968,0
301,-306.5209999999999,0
302,-384.6729999999999,0
303,-473.954,0
304,-581.5250000000004,0
305,-559.7940000000001,0
306,-521.6730000000013,0
307,-321.12199999999984,0
308,-1421.4569999999958,0
309,-450.874,0
310,-319.5089999999999,0
311,-384.5429999999996,0
312,-729.0789999999995,0
313,-380.7069999999997,0
314,-370.2330000000003,0
315,-308.7769999999999,0
316,-396.88099999999986,0
317,-352.88299999999975,0
318,-280.89099999999974,0
319,-258.45399999999984,0
320,-400.89600000000013,0
321,-408.8499999999998,0
322,-602.4730000000004,0
323,-325.2989999999999,0
324,-615.5659999999996,0
325,-242.96800000000013,0
326,-249.653,0
327,-611.7370000000001,0
328,-434.9299999999999,0
329,-395.84999999999974,0
330,-444.699,0
331,-965.5069999999972,0
332,-843.7329999999986,0
333,-858.2079999999999,0
334,-303.98800000000017,0
335,-662.1810000000006,0
336,-496.0970000000007,0
337,-1513.3699999999994,0
338,-1389.7939999999958,0
339,-334.33100000000013,0
340,-340.47,0
341,-452.583,0
342,-600.0640000000003,0
343,-1026.319,0
344,-681.5390000000004,0
345,-211.86599999999987,0
346,-332.3389999999999,0
347,-448.0320000000002,0
348,-921.3749999999998,0
349,-763.612,0
350,-1053.8410000000006,0
351,-847.1569999999995,0
352,-240.01200000000006,0
353,-1324.8849999999977,0
354,-595.593,0
355,-563.1580000000002,0
356,-803.9169999999983,0
357,-676.3280000000001,0
358,-1573.508999999998,0
359,-783.1439999999993,0
360,-776.1890000000009,0
361,-1637.7969999999984,0
362,-1727.584999999998,0
363,-1369.6859999999995,0
364,-1621.7359999999983,0
365,-1431.5249999999978,0
366,-378.22699999999986,0
367,-1627.1380000000001,0
368,-1032.3179999999966,0
369,-1386.395999999996,0
370,-1530.1139999999968,0
371,-1956.8279999999968,0
372,-983.937999999997,0
373,-1382.3559999999973,0
374,-1759.8339999999976,0
375,-1405.875999999998,0
376,-1456.6549999999988,0
377,-661.281,0
378,-1105.7929999999972,0
379,-1835.4269999999965,0
380,-1777.0350000000026,0
381,-1511.8789999999904,0
382,-1479.6269999999986,0
383,-1153.9859999999978,0
384,-1039.6859999999976,0
385,-1519.996999999996,0
386,-1401.1059999999977,0
387,-1354.9219999999996,0
388,-1171.0509999999963,0
389,-1279.6849999999931,0
390,-698.6179999999998,0
391,-1354.2980000000005,0
392,-1454.9669999999965,0
393,-1260.0909999999976,0
394,-1460.5349999999967,0
395,-1465.0699999999922,0
396,-1408.6649999999956,0
397,-1160.9599999999975,0
398,-1442.527999999998,0
399,-825.9640000000003,0
400,-1468.5489999999993,0
401,-1401.8559999999977,0
402,-1435.6849999999993,0
403,-1473.9679999999976,0
404,-1667.8049999999978,0
405,-855.2929999999999,0
406,-784.3299999999999,0
407,-1590.4439999999972,0
408,-1221.2829999999976,0
409,-875.4030000000004,0
410,-1384.4249999999977,0
411,-1241.4179999999967,0
412,-1543.5299999999963,0
413,-1262.8129999999971,0
414,-972.1680000000002,0
415,-1247.1099999999979,0
416,-661.6419999999997,0
417,-452.5689999999996,0
418,-1373.4499999999996,0
419,-1529.510999999999,0
420,-1388.8129999999983,0
421,-1191.1039999999978,0
422,-1450.7609999999936,0
423,-1234.247999999997,0
424,-1547.1079999999974,0
425,-1578.8729999999964,0
426,-1325.1459999999934,0
427,-1441.5429999999974,0
428,-1310.6299999999956,0
429,-1187.6809999999975,0
430,-1608.851999999995,0
431,-1751.549999999996,0
432,-1622.8399999999972,0
433,-1097.5969999999973,0
434,-1352.9979999999969,0
435,-1493.7559999999983,0
436,-1021.0649999999994,0
437,-1020.9859999999961,0
438,-1051.6460000000006,0
439,-1295.1029999999976,0
440,-777.326,0
441,-1340.5029999999972,0
442,-1642.120999999997,0
443,-1446.703999999999,0
444,-1178.1679999999974,0
445,-1079.588999999997,0
446,-524.3140000000004,0
447,-1526.334999999997,0
448,-1360.0159999999976,0
449,-1214.9599999999975,0
450,-1922.998999999997,0
451,-473.87599999999975,0
452,-1168.4769999999974,0
453,-1092.3109999999983,0
454,-1520.4779999999978,0
455,-1376.9129999999984,0
456,-1067.401999999998,0
457,-1283.2299999999977,0
458,-1144.1139999999994,0
459,-1439.3609999999974,0
460,-739.8329999999987,0
461,-1345.6939999999977,0
462,-1190.0859999999977,0
463,-1337.8889999999988,0
464,-1022.8559999999954,0
465,-1239.3259999999975,0
466,-1437.3609999999971,0
467,-1268.256999999999,0
468,-1688.1419999999978,0
469,-1349.2129999999952,0
470,-1687.227999999996,0
471,-354.485,0
472,-1488.3749999999977,0
473,-694.582999999999,0
474,-377.607,0
475,-1561.4189999999976,0
476,-1325.1639999999952,0
477,-1568.3699999999983,0
478,-1084.61,0
479,-508.00999999999976,0
480,-1835.327999999996,0
481,-1266.6679999999933,0
482,-1430.2429999999986,0
483,-731.2820000000002,0
484,-1185.370999999998,0
485,-1329.763999999999,0
486,-1233.0439999999987,0
487,-1133.4119999999998,0
488,-1589.6049999999964,0
489,-383.2710000000002,0
490,-1143.6689999999976,0
491,-952.5749999999997,0
492,-1367.3179999999968,0
493,-1365.3929999999987,0
494,-1667.375999999995,0
495,-1034.7489999999975,0
496,-1430.980999999998,0
497,-1206.4819999999993,0
498,-1198.7149999999983,0
499,-1029.2499999999943,0
500,-1434.826999999998,0
501,-517.4620000000001,0
502,-774.719,0
503,-854.08,0
504,-1393.1549999999995,0
505,-1194.6299999999978,0
506,-979.0509999999991,0
507,-980.0779999999997,0
508,-1237.4319999999982,0
509,-1069.63,0
510,-1049.667000000002,0
511,-1004.9049999999988,0
512,-1003.2889999999971,0
513,-1123.0429999999972,0
514,-1138.3709999999971,0
515,-1232.210999999998,0
516,-821.9289999999999,0
517,-1341.9029999999977,0
518,-1387.1039999999941,0
519,-553.3369999999996,0
520,-1524.8359999999966,0
521,-951.0499999999984,0
522,-1080.7689999999977,0
523,-1101.6179999999997,0
524,-1413.0459999999987,0
525,-661.7959999999983,0
526,-1260.7889999999982,0
527,-1388.3789999999963,0
528,-812.9499999999991,0
529,-1012.2299999999993,0
530,-935.1490000000001,0
531,-1244.275999999994,0
532,-1249.175000000001,0
533,-1131.6479999999979,0
534,-1049.1569999999965,0
535,-1094.4219999999973,0
536,-1035.1019999999985,0
537,-1164.2749999999987,0
538,-1148.2219999999986,0
539,-1400.5699999999968,0
540,-1438.8089999999972,0
541,-1199.4309999999978,0
542,-930.6189999999997,0
543,-994.8219999999993,0
544,-1423.911999999994,0
545,-1200.9679999999992,0
546,-699.3870000000001,0
547,-842.0449999999969,0
548,-1576.9459999999938,0
549,-1794.082999999996,0
550,-1052.8550000000002,0
551,-1317.6609999999964,0
552,-1106.264999999998,0
553,-854.3110000000001,0
554,-1377.9639999999995,0
555,-1408.035999999999,0
556,-1180.6459999999984,0
557,-1077.2649999999978,0
558,-766.4960000000002,0
559,-1062.0800000000008,0
560,-764.2999999999996,0
561,-1146.4399999999969,0
562,-1384.7759999999935,0
563,-1372.0479999999939,0
564,-678.8319999999998,0
565,-974.4030000000004,0
566,-1171.3089999999956,0
567,-1038.099,0
568,-1259.6379999999967,0
569,-789.7410000000001,0
570,-1369.8399999999976,0
571,-789.3280000000001,0
572,-1026.561999999999,0
573,-1205.9899999999952,0
574,-830.5349999999981,0
575,-1092.5909999999988,0
576,-777.6030000000022,0
577,-1670.4029999999955,0
578,-1214.920999999998,0
579,-911.4889999999995,0
580,-820.7249999999999,0
581,-1364.2789999999982,0
582,-922.3949999999994,0
583,-1115.1699999999976,0
584,-815.087999999999,0
585,-869.3110000000011,0
586,-975.9469999999988,0
587,-850.6409999999995,0
588,-804.5529999999987,0
589,-1261.5669999999998,0
590,-1244.2769999999975,0
591,-1333.3939999999982,0
592,-1153.020999999998,0
593,-627.8169999999997,0
594,-650.0689999999998,0
595,-1181.6819999999966,0
596,-773.924,0
597,-994.341,0
598,-1033.8769999999993,0
599,-874.2039999999986,0
600,-1124.7049999999974,0
601,-874.9599999999964,0
602,-1673.2179999999971,0
603,-1444.866999999995,0
604,-1056.531999999998,0
605,-362.22299999999973,0
606,-1476.465999999999,0
607,-365.519,0
608,-874.5930000000001,0
609,-907.6300000000002,0
610,-363.82299999999987,0
611,-1298.8189999999975,0
612,-784.8109999999998,0
613,-1153.4149999999995,0
614,-880.5249999999977,0
615,-1165.4299999999969,0
616,-662.6849999999998,0
617,-973.7239999999986,0
618,-1234.3939999999996,0
619,-1589.9619999999954,0
620,-860.2799999999992,0
621,-1278.490999999997,0
622,-970.5999999999974,0
623,-1373.919999999998,0
624,-1110.863999999998,0
625,-761.8359999999998,0
626,-1174.3119999999983,0
627,-1307.5749999999937,0
628,-1482.0649999999946,0
629,-869.8089999999979,0
630,-829.8290000000001,0
631,-1193.811999999999,0
632,-1150.415,0
633,-956.3260000000001,0
634,-670.6330000000002,0
635,-868.8499999999974,0
636,-387.52599999999967,0
637,-551.716,0
638,-764.825,0
639,-1343.7040000000006,0
640,-805.6780000000002,0
641,-434.81299999999993,0
642,-654.232,0
643,-364.1119999999999,0
644,-931.9260000000002,0
645,-1181.9009999999994,0
646,-606.293000000001,0
647,-1756.7849999999958,0
648,-897.427,0
649,-679.7680000000001,0
650,-1354.330999999999,0
651,-1473.9379999999999,0
652,-1450.2529999999974,0
653,-924.5579999999985,0
654,-1530.7829999999974,0
655,-347.6390000000001,0
656,-1254.665999999998,0
657,-1309.076999999998,0
658,-1614.3849999999961,0
659,-1191.8289999999993,0
660,-1517.058999999998,0
661,-850.2130000000002,0
662,-1321.749999999998,0
663,-1363.3809999999949,0
664,-586.9090000000001,0
665,-1208.6449999999977,0
666,-1349.2759999999976,0
667,-1371.7329999999984,0
668,-1707.6349999999968,0
669,-663.458,0
670,-1440.792,0
671,-1429.693999999999,0
672,-1455.5119999999977,0
673,-1600.3689999999988,0
674,-1052.0929999999996,0
675,-552.2910000000002,0
676,-1374.1539999999982,0
677,-708.4060000000006,0
678,-832.9619999999999,0
679,-739.008,0
680,-888.825,0
681,-1271.003999999999,0
682,-1369.8529999999973,0
683,-1365.6609999999973,0
684,-1005.8199999999996,0
685,-1281.568999999997,0
686,-1425.0309999999977,0
687,-1050.309999999999,0
688,-1007.8779999999992,0
689,-1099.2009999999996,0
690,-1507.4339999999977,0
691,-1161.3279999999993,0
692,-1254.3699999999988,0
693,-1553.2849999999974,0
694,-624.8300000000003,0
695,-536.054,0
696,-1077.9739999999993,0
697,-972.455999999998,0
698,-687.5460000000003,0
699,-730.2390000000005,0
700,-1371.7059999999976,0
701,-1396.2119999999984,0
702,-1390.901999999998,0
703,-1485.0669999999986,0
704,-1648.0849999999957,0
705,-1490.8369999999973,0
706,-1694.148999999997,0
707,-1324.2319999999968,0
708,-725.4599999999997,0
709,-1643.924999999997,0
710,-1245.0610000000004,0
711,-1199.786999999998,0
712,-1637.7359999999999,0
713,-1357.8809999999994,0
714,-1056.644999999998,0
715,-1507.8669999999975,0
716,-265.70500000000015,0
717,-1170.1739999999995,0
718,-1234.446,0
719,-1354.5389999999977,0
720,-1277.5639999999987,0
721,-1274.9099999999971,0
722,-581.3439999999999,0
723,-763.306,0
724,-1657.242999999999,0
725,-1363.9879999999973,0
726,-1342.2809999999984,0
727,-1294.882999999999,0
728,-1476.8279999999934,0
729,-930.0849999999978,0
730,-944.9559999999987,0
731,-693.201,0
732,-1223.0940000000005,0
733,-1359.623999999998,0
734,-841.0600000000002,0
735,-1142.2899999999986,0
736,-438.3549999999999,0
737,-1294.6589999999983,0
738,-1239.1929999999948,0
739,-574.2930000000002,0
740,-946.9929999999997,0
741,-541.428,0
742,-1073.725999999999,0
743,-660.2289999999999,0
744,-284.7389999999998,0
745,-801.0149999999999,0
746,-280.41400000000016,0
747,-1455.0969999999988,0
748,-1025.3490000000004,0
749,-1295.8389999999943,0
750,-1411.4159999999986,0
751,-400.17599999999993,0
752,-518.606,0
753,-1128.6139999999996,0
754,-333.62999999999977,0
755,-304.11599999999964,0
756,-579.7689999999998,0
757,-1541.8109999999983,0
758,-480.5189999999999,0
759,-1177.74,0
760,-1385.9129999999973,0
761,-432.7459999999998,0
762,-976.1390000000001,0
763,-1206.4049999999975,0
764,-1433.4399999999966,0
765,-803.648,0
766,-539.7959999999998,0
767,-551.7090000000001,0
768,-277.9879999999997,0
769,-634.9769999999999,0
770,-1704.8689999999986,0
771,-728.8589999999981,0
772,-553.347,0
773,-568.7750000000007,0
774,-300.92099999999994,0
775,-530.0740000000003,0
776,-480.19799999999987,0
777,-500.628,0
778,-421.17200000000065,0
779,-221.10699999999986,0
780,-709.8159999999999,0
781,-414.99299999999994,0
782,-365.8089999999999,0
783,-167.875,0
784,-215.53699999999958,0
785,-1039.1459999999981,0
786,-686.145,0
787,-439.4699999999999,0
788,-446.52799999999985,0
789,-794.2849999999997,0
790,-357.36400000000003,0
791,-347.47600000000017,0
792,-204.74700000000018,0
793,-768.772,0
794,-279.5639999999999,0
795,-656.685,0
796,-356.7440000000001,0
797,-582.3349999999999,0
798,-321.2619999999999,0
799,-271.54600000000005,0
800,-427.87500000000017,0
801,-211.40999999999968,0
802,-811.2439999999997,0
803,-586.864,0
804,-1183.436999999998,0
805,-288.8830000000002,0
806,-567.6920000000002,0
807,-1229.127999999999,0
808,-474.562,0
809,-1423.7389999999984,0
810,-1474.4709999999984,0
811,-247.17799999999966,0
812,-1423.3949999999998,0
813,-498.73800000000017,0
814,-430.126,0
815,-1290.1469999999965,0
816,-1406.5379999999952,0
817,-1314.1359999999997,0
818,-1219.8729999999998,0
819,-268.27600000000007,0
820,-854.5860000000002,0
821,-617.3310000000001,0
822,-183.87099999999992,0
823,-532.68,0
824,-319.6239999999998,0
825,-161.53299999999987,0
826,-260.7789999999999,0
827,-465.5840000000005,0
828,-368.74400000000014,0
829,-372.02099999999996,0
830,-1650.629999999997,0
831,-879.238,0
832,-619.749,0
833,-1725.7419999999977,0
834,-301.3729999999999,0
835,-203.93399999999977,0
836,-263.84100000000007,0
837,-1372.054999999998,0
838,-320.8850000000001,0
839,-1321.6539999999977,0
840,-1404.7929999999956,0
841,-707.415,0
842,-653.1460000000001,0
843,-309.5009999999999,0
844,-1507.7959999999996,0
845,-1470.8899999999983,0
846,-478.19599999999997,0
847,-1597.9459999999992,0
848,-1371.167999999997,0
849,-340.16999999999996,0
850,-1336.7679999999984,0
851,-303.8590000000001,0
852,-940.6589999999981,0
853,-294.478,0
854,-1568.2939999999976,0
855,-349.4559999999997,0
856,-266.1800000000004,0
857,-450.4789999999999,0
858,-1610.544999999995,0
859,-362.8689999999997,0
860,-497.9840000000004,0
861,-607.8149999999999,0
862,-138.89199999999983,0
863,-616.2110000000002,0
864,-210.97500000000008,0
865,-325.84099999999995,0
866,-274.08200000000005,0
867,-400.2910000000001,0
868,-1491.9489999999976,0
869,-1286.752999999995,0
870,-803.5199999999977,0
871,-1625.896999999998,0
872,-1144.910999999997,0
873,-1323.2859999999985,0
874,-1375.7359999999974,0
875,-393.5929999999997,0
876,-390.6099999999999,0
877,-1522.9099999999992,0
878,-307.44500000000005,0
879,-1272.7229999999984,0
880,-510.4500000000001,0
881,-1496.798999999998,0
882,-437.89499999999987,0
883,-1366.4979999999966,0
884,-1412.091999999996,0
885,-706.6160000000004,0
886,-796.0849999999999,0
887,-471.378,0
888,-623.9850000000005,0
889,-1258.8169999999986,0
890,-977.8589999999996,0
891,-499.00300000000027,0
892,-525.3490000000002,0
893,-988.1369999999973,0
894,-1541.8919999999966,0
895,-834.8460000000002,0
896,-1290.5579999999952,0
897,-865.2240000000002,0
898,-620.9949999999998,0
899,-1384.9259999999963,0
900,-1113.0999999999988,0
901,-1355.6099999999935,0
902,-1399.9179999999983,0
903,-1525.645999999999,0
904,-584.22,0
905,-1446.9539999999915,0
906,-1804.0179999999962,0
907,-1442.2879999999952,0
908,-1093.9809999999954,0
909,-822.9579999999977,0
910,-1645.8589999999945,0
911,-1404.2879999999986,0
912,-635.8570000000001,0
913,-1664.0489999999982,0
914,-541.8989999999998,0
915,-1081.4139999999993,0
916,-1570.764999999997,0
917,-1255.0849999999973,0
918,-1130.6699999999942,0
919,-1249.134,0
920,-1355.9259999999965,0
921,-1554.3149999999878,0
922,-1030.1169999999986,0
923,-1029.9469999999988,0
924,-1023.3469999999961,0
925,-1585.3279999999997,0
926,-1207.086999999999,0
927,-1307.6149999999989,0
928,-1671.1269999999868,0
929,-1200.781999999997,0
930,-1469.602999999997,0
931,-1050.2429999999981,0
932,-1348.1599999999976,0
933,-1344.297999999994,0
934,-1646.7789999999968,0
935,-1453.091999999996,0
936,-1371.8019999999945,0
937,-676.418,0
938,-1271.1379999999929,0
939,-1524.5309999999945,0
940,-1941.155999999998,0
941,-1589.5509999999992,0
942,-1360.3609999999996,0
943,-695.4280000000006,0
944,-1088.9489999999985,0
945,-1009.233999999999,0
946,-941.4359999999997,0
947,-1384.327999999998,0
948,-606.938,0
949,-1593.7620000000006,0
950,-1152.209999999995,0
951,-1236.517999999999,0
952,-1283.3049999999994,0
953,-1218.1219999999962,0
954,-275.50899999999996,0
955,-1559.6829999999934,0
956,-509.0629999999998,0
957,-1715.0729999999942,0
958,-1298.9789999999985,0
959,-1093.105999999998,0
960,-827.1660000000002,0
961,-685.4030000000005,0
962,-221.84399999999988,0
963,-914.8049999999998,0
964,-1215.750999999996,0
965,-999.7939999999994,0
966,-1615.144999999998,0
967,-623.1969999999998,0
968,-979.7199999999998,0
969,-1426.4330000000002,0
970,-753.7140000000002,0
971,-711.9979999999999,0
972,-1061.7409999999986,0
973,-1331.7119999999975,0
974,-960.8460000000002,0
975,-1033.3829999999987,0
976,-1283.6479999999951,0
977,-1420.2229999999968,0
978,-1505.9949999999908,0
979,-766.399,0
980,-781.3019999999991,0
981,-1454.2949999999978,0
982,-1037.3919999999996,0
983,-1321.0449999999994,0
984,-661.1520000000005,0
985,-958.0819999999985,0
986,-1129.5039999999988,0
987,-1014.5169999999962,0
988,-1687.4989999999952,0
989,-1609.8809999999962,0
990,-610.6019999999999,0
991,-920.4049999999986,0
992,-932.7859999999972,0
993,-918.803,0
994,-491.244,0
995,-397.5880000000006,0
996,-411.1570000000001,0
997,-502.28500000000054,0
998,-430.4529999999999,0
999,-1047.8069999999987,0
1000,-743.0449999999995,0
1001,-1098.387,0
1002,-1155.2389999999996,0
1003,-1009.9289999999992,0
1004,-815.7239999999993,0
1005,-1389.764,0
1006,-715.2410000000001,0
1007,-661.3360000000005,0
1008,-982.958999999999,0
1009,-1206.6329999999991,0
1010,-659.3230000000001,0
1011,-1121.021999999998,0
1012,-425.287,0
1013,-798.0899999999993,0
1014,-1368.0309999999968,0
1015,-1278.3069999999989,0
1016,-543.7250000000006,0
1017,-1262.4609999999966,0
1018,-1029.3329999999992,0
1019,-1286.2399999999957,0
1020,-1507.7659999999964,0
1021,-1257.038999999994,0
1022,-818.8769999999998,0
1023,-964.8839999999991,0
1024,-827.981999999999,0
1025,-1450.4409999999934,0
1026,-1441.7279999999946,0
1027,-1438.7109999999968,0
1028,-1269.3339999999941,0
1029,-1168.4829999999977,0
1030,-1170.6169999999981,0
1031,-923.4939999999981,0
1032,-1446.8299999999997,0
1033,-1621.1729999999984,0
1034,-895.4199999999995,0
1035,-942.3919999999995,0
1036,-299.7529999999998,0
1037,-1022.442,0
1038,-1633.7119999999977,0
1039,-94.10799999999986,0
1040,-450.84500000000025,0
1041,-1550.8679999999936,0
1042,-63.71700000000027,0
1043,-1432.413,0
1044,-1122.1899999999987,0
1045,-229.17900000000014,0
1046,-520.4739999999997,0
1047,-941.2499999999987,0
1048,-363.9510000000001,0
1049,-1403.3129999999983,0
1050,-1116.469,0
1051,-499.00199999999984,0
1052,-334.0490000000004,0
1053,-1180.545999999998,0
1054,-159.13300000000004,0
1055,-514.8140000000005,0
1056,-1362.4629999999954,0
1057,-339.4540000000002,0
1058,-143.92299999999977,0
1059,-519.938000000001,0
1060,-259.2130000000001,0
1061,-243.26899999999992,0
1062,-767.8099999999993,0
1063,-639.7180000000003,0
1064,-228.26799999999994,0
1065,-128.8579999999999,0
1066,-866.4240000000002,0
1067,-235.00200000000007,0
1068,-880.4100000000007,0
1069,-303.5139999999999,0
1070,-273.09900000000005,0
1071,-498.9510000000005,0
1072,-487.956,0
1073,-865.8569999999996,0
1074,-308.8540000000001,0
1075,-288.6139999999999,0
