episode,epsilon,loss,assign,charge,noop,cost_per_order,success_rate,ontime_rate,energy_per_order,n_delivered,n_dropped,depletion_events,episode_return
21,0.05,9.653029971652561,33,2,1,15.692769230769226,1.0,1.0,0.30815384615384234,26.0,0.0,8.0,-18.022000000000077
22,0.05,9.861845796758478,36,5,25,23.212785714285708,0.6363636363636364,0.9642857142857143,0.3127857142857083,28.0,16.0,8.0,-235.2079999999999
23,0.05,10.03098906411065,34,2,0,22.73138461538461,0.6842105263157895,0.9230769230769231,0.33907692307691745,26.0,12.0,8.0,-211.01600000000005
24,0.05,10.526963114738464,37,4,35,25.707629629629622,0.5869565217391305,0.9259259259259259,0.3150370370370315,27.0,19.0,8.0,-299.45599999999996
25,0.05,10.435626461820782,37,1,15,24.56729629629629,0.6136363636363636,1.0,0.30803703703703217,27.0,17.0,8.0,-258.467
26,0.05,9.978462453748358,34,2,25,22.947279999999992,0.6944444444444444,0.96,0.3352799999999941,25.0,11.0,8.0,-203.93200000000002
27,0.05,10.39903581251792,36,2,71,38.28346153846154,0.4,0.9615384615384616,0.3449999999999952,26.0,39.0,8.0,-611.0800000000003
28,0.05,9.93460834594,37,2,24,25.900678571428564,0.5714285714285714,0.9642857142857143,0.329249999999994,28.0,21.0,8.0,-310.45899999999995
29,0.05,10.315763839085896,37,1,52,24.760928571428565,0.5957446808510638,1.0,0.29664285714285266,28.0,19.0,8.0,-273.8259999999999
30,0.05,10.039493995800353,45,12,0,52.164805555555546,0.26277372262773724,0.8888888888888888,0.3036944444444404,36.0,101.0,7.0,-1357.933
31,0.05,10.509233108520508,40,3,82,34.46292857142856,0.4307692307692308,1.0,0.3557857142857074,28.0,37.0,8.0,-545.7820000000007
32,0.05,11.109454464912414,36,0,4,15.108249999999995,0.9655172413793104,1.0,0.2868214285714236,28.0,1.0,8.0,-3.0709999999998985
33,0.05,10.240586598714193,35,1,0,18.578346153846148,0.8387096774193549,1.0,0.3091153846153797,26.0,5.0,8.0,-93.03699999999989
34,0.05,11.32371354825569,33,0,0,16.320879999999995,1.0,1.0,0.32087999999999495,25.0,0.0,8.0,-33.02199999999999
35,0.05,11.25061352112714,37,1,47,30.136551724137924,0.48333333333333334,1.0,0.3089655172413735,29.0,31.0,8.0,-439.4300000000002
36,0.05,11.309999699686088,43,4,4,22.00722580645161,0.6326530612244898,0.8709677419354839,0.3007741935483842,31.0,18.0,8.0,-237.26399999999995
37,0.05,9.941348253294478,41,1,1,28.14893333333333,0.5084745762711864,0.9666666666666667,0.29559999999999503,30.0,29.0,8.0,-399.478
38,0.05,10.927139597672683,39,14,12,36.712624999999996,0.3855421686746988,1.0,0.30637499999999507,32.0,51.0,8.0,-694.924
39,0.05,10.480172531945366,35,2,5,31.350851851851846,0.48214285714285715,0.8888888888888888,0.32492592592592057,27.0,29.0,8.0,-456.52299999999997
40,0.05,11.15047405350883,32,0,21,19.50154166666666,0.8571428571428571,1.0,0.3348749999999949,24.0,4.0,8.0,-108.2470000000001
41,0.05,11.790873604436074,31,0,0,18.388043478260865,0.9583333333333334,1.0,0.3445652173912989,23.0,1.0,8.0,-77.92500000000008
42,0.05,11.101598049464979,39,6,31,28.196766666666658,0.5084745762711864,0.9666666666666667,0.31009999999999444,30.0,29.0,8.0,-401.21299999999997
43,0.05,10.552350726308703,39,3,37,36.04728571428571,0.4117647058823529,0.9642857142857143,0.31871428571428034,28.0,40.0,8.0,-594.6940000000001
44,0.05,11.127486979961395,39,1,0,22.888225806451608,0.6078431372549019,0.9354838709677419,0.2849999999999953,31.0,20.0,8.0,-254.53499999999994
45,0.05,11.568781872709355,42,5,120,44.25009999999999,0.32967032967032966,0.9,0.3300999999999928,30.0,61.0,8.0,-893.7029999999996
46,0.05,11.329704023996989,45,3,177,44.6533125,0.32,1.0,0.2783124999999949,32.0,68.0,8.0,-950.6759999999987
47,0.05,10.757770806427319,37,15,189,67.27172413793103,0.21481481481481482,0.9655172413793104,0.3268965517241301,29.0,106.0,7.0,-1522.7699999999952
48,0.05,10.17095496681299,42,5,42,27.440484848484843,0.5,0.9696969696969697,0.27078787878787397,33.0,33.0,8.0,-415.9560000000006
49,0.05,10.510366128041195,40,2,62,29.159322580645156,0.484375,1.0,0.2883548387096731,31.0,33.0,8.0,-439.55899999999986
